Order_ID,Date,Customer_ID,Product,Category,Quantity,Price,Discount,Region,Payment_Method,Customer_Segment,Shipping_Method,Revenue
1141,2023-10-23,CUST1579,Smartphone,Accessories,1.0,767.0,0.1,South,Bank Transfer,Home Office,Standard Class,690.3000000000001
1142,2023-03-07,CUST1065,Printer,Electronics,,692.0,0.2,East,Debit Card,Small Business,Second Class,
1143,2022-11-05,CUST1292,,Electronics,3.0,1442.0,0.2,East,Cash,Consumer,Same Day,3460.8
1144,2022-05-17,CUST1025,Smartphone,Office Supplies,9.0,550.0,0.1,North,Debit Card,Corporate,First Class,4455.0
1145,2022-07-21,CUST1549,Tablet,Accessories,4.0,1695.0,0.2,West,Cash,Home Office,Second Class,5424.0
1146,2023-03-12,CUST1001,Tablet,Electronics,5.0,419.0,0.0,East,Cash,Small Business,Standard Class,2095.0
1147,2022-11-09,CUST1549,Headphones,Office Supplies,11.0,1652.0,0.15,North,Bank Transfer,Small Business,Same Day,15446.199999999999
1148,2022-04-27,CUST1141,Smartphone,Accessories,9.0,1455.0,0.1,South,Online Wallet,Consumer,Same Day,11785.5
1149,2023-10-28,CUST1744,Headphones,Electronics,3.0,1159.0,0.05,West,Cash,Corporate,Standard Class,3303.1499999999996
1150,2023-07-29,CUST1648,Smartphone,Accessories,6.0,836.0,0.0,East,Online Wallet,Consumer,Second Class,5016.0
1151,2022-09-01,CUST1188,Headphones,Accessories,11.0,788.0,0.15,East,Bank Transfer,Home Office,Standard Class,7367.8
1152,2023-06-21,CUST1128,Headphones,Electronics,9.0,1533.0,0.0,South,Online Wallet,Small Business,Same Day,13797.0
1153,2023-08-25,CUST1201,Smartwatch,Electronics,15.0,999.0,0.0,North,Credit Card,Small Business,Same Day,14985.0
1154,2022-03-16,CUST1127,Headphones,Electronics,3.0,1398.0,0.05,East,Cash,Small Business,Second Class,3984.2999999999997
1155,2023-01-21,CUST1257,Tablet,Accessories,1.0,,0.15,South,Bank Transfer,Consumer,First Class,
1156,2022-07-29,CUST1676,,Accessories,19.0,538.0,0.0,East,Debit Card,Consumer,Standard Class,10222.0
1157,2023-04-20,CUST1547,Smartphone,Office Supplies,,446.0,0.05,North,Bank Transfer,Corporate,First Class,
1158,2023-02-22,CUST1194,Headphones,Accessories,17.0,945.0,0.1,West,Cash,Home Office,Same Day,14458.5
1159,2022-12-13,CUST1703,Laptop,Electronics,14.0,,0.05,North,Bank Transfer,Corporate,First Class,
1160,2023-06-13,CUST1104,Camera,Accessories,17.0,996.0,0.2,North,Debit Card,Corporate,Standard Class,13545.6
1161,2023-10-02,CUST1535,Smartphone,Office Supplies,14.0,337.0,0.05,North,Credit Card,Small Business,Standard Class,4482.099999999999
1162,2022-06-28,CUST1265,Laptop,Office Supplies,12.0,1532.0,0.05,South,Cash,Consumer,Same Day,17464.8
1163,2022-07-01,CUST1384,Smartphone,Electronics,16.0,1697.0,0.05,East,Cash,Home Office,Second Class,25794.399999999998
1164,2023-10-26,CUST1260,Tablet,Electronics,1.0,1047.0,0.0,West,Bank Transfer,Corporate,Second Class,1047.0
1165,2022-01-25,CUST1414,Camera,Office Supplies,13.0,585.0,0.15,South,Online Wallet,Home Office,Same Day,6464.25
1166,2022-06-29,CUST1358,Camera,Office Supplies,6.0,1364.0,0.05,North,Online Wallet,Small Business,Standard Class,7774.799999999999
1167,2023-12-11,CUST1075,Tablet,Office Supplies,17.0,900.0,0.05,West,Debit Card,Corporate,Second Class,14535.0
1168,2023-05-16,CUST1355,Camera,Electronics,12.0,887.0,0.2,North,Credit Card,Consumer,First Class,8515.2
1169,2022-06-10,CUST1584,Tablet,Office Supplies,19.0,217.0,0.2,North,Credit Card,Corporate,Same Day,3298.4
1170,2022-06-26,CUST1771,,Office Supplies,6.0,999.0,0.1,North,Bank Transfer,Small Business,First Class,5394.6
1171,2022-10-12,CUST1188,Smartwatch,Electronics,7.0,670.0,0.1,West,Bank Transfer,Corporate,Standard Class,4221.0
1172,2022-03-04,CUST1685,Smartphone,Accessories,1.0,477.0,0.2,East,Online Wallet,Small Business,Second Class,381.6
1173,2023-10-24,CUST1290,Tablet,Accessories,1.0,1775.0,0.15,North,Credit Card,Corporate,Standard Class,1508.75
1174,2023-10-28,CUST1045,Smartphone,Office Supplies,5.0,539.0,0.1,East,Credit Card,Home Office,First Class,2425.5
1175,2022-06-05,CUST1573,Laptop,Accessories,6.0,404.0,0.15,West,Credit Card,Consumer,Standard Class,2060.4
1176,2023-04-14,CUST1083,Smartwatch,Accessories,16.0,245.0,0.2,West,Debit Card,Small Business,Standard Class,3136.0
1177,2022-02-18,CUST1123,Laptop,Accessories,16.0,594.0,0.1,North,Debit Card,Home Office,Same Day,8553.6
1178,2022-03-25,CUST1358,Camera,Accessories,14.0,766.0,0.05,East,,Small Business,Same Day,10187.8
1179,2022-12-27,CUST1528,Smartphone,Office Supplies,1.0,873.0,0.2,East,Online Wallet,Corporate,Standard Class,698.4000000000001
1180,2023-11-20,CUST1066,Printer,Accessories,13.0,981.0,0.1,North,Cash,Small Business,Same Day,11477.7
1181,2022-05-28,CUST1657,Smartwatch,Accessories,10.0,1767.0,0.15,South,Online Wallet,Small Business,Standard Class,15019.5
1182,2023-09-22,CUST1375,Camera,Electronics,10.0,1052.0,0.15,South,Debit Card,Consumer,First Class,8942.0
1183,2022-12-08,CUST1162,Smartwatch,Office Supplies,9.0,708.0,0.1,West,Debit Card,Home Office,Same Day,5734.8
1184,2023-04-21,CUST1746,Camera,Electronics,13.0,988.0,0.15,West,Bank Transfer,Corporate,Standard Class,10917.4
1185,2022-03-04,CUST1380,Laptop,Electronics,3.0,829.0,0.1,South,Cash,Consumer,Same Day,2238.3
1186,2023-12-02,CUST1656,Tablet,Office Supplies,18.0,60.0,0.1,South,Credit Card,Small Business,Standard Class,972.0
1187,2022-12-26,CUST1358,Smartphone,Accessories,2.0,1655.0,0.15,South,Cash,Consumer,Same Day,2813.5
1188,2023-07-15,CUST1188,Headphones,Electronics,17.0,1329.0,0.0,North,,Small Business,Second Class,22593.0
1189,2022-11-23,CUST1322,Headphones,Office Supplies,19.0,445.0,0.05,North,Cash,Corporate,Standard Class,8032.25
1190,2022-05-21,CUST1450,Laptop,Accessories,13.0,780.0,0.2,North,Bank Transfer,Small Business,Second Class,8112.0
1191,2022-08-03,CUST1474,Smartphone,Office Supplies,13.0,1882.0,0.05,North,Debit Card,Consumer,Standard Class,23242.7
1192,2023-03-11,CUST1013,Smartphone,Electronics,1.0,458.0,0.2,North,Credit Card,Consumer,Second Class,366.40000000000003
1193,2023-12-24,CUST1184,Laptop,Accessories,2.0,411.0,0.2,North,Cash,Small Business,Standard Class,657.6
1194,2022-11-14,CUST1111,Smartphone,Accessories,1.0,1332.0,0.05,West,Credit Card,Home Office,Same Day,1265.3999999999999
1195,2022-02-01,CUST1508,Tablet,Office Supplies,5.0,1076.0,0.1,East,Cash,Consumer,Second Class,4842.0
1196,2023-11-01,CUST1290,Laptop,Accessories,3.0,133.0,0.15,West,Debit Card,Home Office,Same Day,339.15
1197,2022-10-12,CUST1295,Tablet,Electronics,7.0,205.0,0.0,East,Credit Card,Home Office,Standard Class,1435.0
1198,2022-11-01,CUST1451,Smartphone,Electronics,13.0,1736.0,0.0,West,Online Wallet,Home Office,Same Day,22568.0
1199,2023-03-05,CUST1215,Laptop,Electronics,18.0,1249.0,0.0,West,Debit Card,Home Office,Standard Class,22482.0
1200,2023-04-22,CUST1632,Smartphone,Office Supplies,7.0,756.0,0.05,North,Credit Card,Consumer,Same Day,5027.4
1201,2022-10-13,CUST1567,Laptop,Accessories,1.0,521.0,0.05,North,Cash,Consumer,Second Class,494.95
1202,2022-05-24,CUST1027,Smartphone,Accessories,5.0,668.0,0.1,East,Cash,Home Office,Standard Class,3006.0
1203,2023-02-28,CUST1630,Tablet,Accessories,17.0,1497.0,0.0,East,Debit Card,Consumer,Same Day,25449.0
1204,2022-01-19,CUST1733,Printer,Electronics,8.0,183.0,0.1,North,Debit Card,Home Office,Standard Class,1317.6000000000001
1205,2022-01-18,CUST1231,Tablet,Accessories,15.0,837.0,0.0,West,Cash,Home Office,Standard Class,12555.0
1206,2023-08-13,CUST1565,Smartphone,Electronics,4.0,956.0,0.05,East,Credit Card,Home Office,Standard Class,3632.7999999999997
1207,2023-01-06,CUST1321,Laptop,Accessories,2.0,913.0,0.15,South,Online Wallet,Small Business,First Class,1552.1
1208,2022-06-24,CUST1233,Headphones,Electronics,5.0,1453.0,0.15,South,Bank Transfer,Corporate,Standard Class,6175.25
1209,2022-07-13,CUST1670,Tablet,Accessories,1.0,716.0,0.15,South,Debit Card,Consumer,Same Day,608.6
1210,2023-05-17,CUST1437,Tablet,Office Supplies,5.0,326.0,0.15,East,Cash,Consumer,First Class,1385.5
1211,2022-04-23,CUST1781,Camera,Office Supplies,6.0,1309.0,0.2,North,Credit Card,Home Office,Same Day,6283.200000000001
1212,2022-04-24,CUST1533,Headphones,Electronics,2.0,1825.0,0.0,North,Debit Card,Small Business,First Class,3650.0
1213,2022-08-10,CUST1403,Smartphone,Electronics,1.0,931.0,0.15,North,Credit Card,Small Business,Standard Class,791.35
1214,2023-11-09,CUST1053,Printer,Accessories,4.0,62.0,0.2,East,Debit Card,Consumer,Second Class,198.4
1215,2023-10-06,CUST1787,Laptop,Accessories,7.0,391.0,0.2,East,Cash,Home Office,Second Class,2189.6
1216,2022-09-21,CUST1313,Camera,Office Supplies,1.0,84.0,0.2,South,Credit Card,Consumer,Standard Class,67.2
1217,2022-02-24,CUST1281,Smartphone,Accessories,1.0,608.0,0.1,East,Cash,Home Office,First Class,547.2
1218,2023-10-05,CUST1726,Smartwatch,Electronics,8.0,1287.0,0.1,South,Credit Card,Home Office,Same Day,9266.4
1219,2023-04-03,CUST1031,Printer,Electronics,16.0,1485.0,0.2,South,Debit Card,Corporate,Second Class,19008.0
1220,2022-06-11,CUST1337,,Electronics,13.0,454.0,0.15,North,Bank Transfer,Home Office,Standard Class,5016.7
1221,2023-01-15,CUST1183,Smartwatch,Electronics,18.0,1567.0,0.0,East,Bank Transfer,Corporate,Standard Class,28206.0
1222,2022-03-28,CUST1023,Tablet,Electronics,10.0,707.0,0.05,North,Online Wallet,Consumer,First Class,6716.5
1223,2022-02-24,CUST1544,Tablet,Office Supplies,12.0,208.0,0.1,North,Online Wallet,Consumer,Second Class,2246.4
1224,2023-04-21,CUST1446,Smartwatch,Office Supplies,1.0,1005.0,0.15,East,Cash,Small Business,Standard Class,854.25
1225,2022-06-27,CUST1074,Printer,Electronics,10.0,1710.0,0.15,East,Credit Card,Corporate,Second Class,14535.0
1226,2023-01-26,CUST1010,Smartwatch,Accessories,9.0,1183.0,0.05,West,Online Wallet,Consumer,Same Day,10114.65
1227,2022-12-15,CUST1484,,Electronics,3.0,598.0,0.05,South,Debit Card,Corporate,Standard Class,1704.3
1228,2022-01-08,CUST1456,Camera,Office Supplies,19.0,1862.0,0.15,West,Bank Transfer,Consumer,Standard Class,30071.3
1229,2022-11-09,CUST1566,Camera,Electronics,9.0,1599.0,0.05,South,Credit Card,Corporate,Same Day,13671.449999999999
1230,2023-03-19,CUST1564,Smartwatch,Office Supplies,10.0,1034.0,0.15,South,Bank Transfer,Corporate,Standard Class,8789.0
1231,2022-11-24,CUST1660,Smartphone,Office Supplies,19.0,1420.0,0.05,South,Credit Card,Home Office,First Class,25631.0
1232,2022-02-23,CUST1160,Camera,Electronics,16.0,1817.0,0.05,North,Online Wallet,Consumer,Same Day,27618.399999999998
1233,2022-08-27,CUST1014,Smartphone,Electronics,18.0,1901.0,0.15,North,Online Wallet,Small Business,First Class,29085.3
1234,2022-08-17,CUST1178,Smartphone,Accessories,14.0,1709.0,0.2,East,Cash,Home Office,Same Day,19140.8
1235,2023-08-02,CUST1412,Tablet,Office Supplies,3.0,328.0,0.15,South,Credit Card,Small Business,Same Day,836.4
1236,2022-02-20,CUST1053,Camera,Accessories,2.0,528.0,0.0,South,Debit Card,Corporate,First Class,1056.0
1237,2023-09-01,CUST1408,Camera,Electronics,1.0,160.0,0.05,South,Online Wallet,Home Office,Same Day,152.0
1238,2023-08-27,CUST1022,Tablet,Office Supplies,18.0,1709.0,0.1,North,Cash,Corporate,Second Class,27685.8
1239,2022-09-21,CUST1030,Smartwatch,Accessories,9.0,1998.0,0.05,East,Online Wallet,Consumer,First Class,17082.899999999998
1240,2023-02-22,CUST1703,Tablet,Accessories,13.0,480.0,0.0,North,Bank Transfer,Consumer,Same Day,6240.0
1241,2022-04-06,CUST1260,Camera,Accessories,2.0,591.0,0.1,West,Online Wallet,Small Business,First Class,1063.8
1242,2022-03-29,CUST1205,Camera,Electronics,7.0,1188.0,0.1,West,Credit Card,Consumer,Same Day,7484.400000000001
1243,2022-03-19,CUST1059,Printer,Electronics,16.0,1163.0,0.15,West,Cash,Small Business,Same Day,15816.8
1244,2022-10-15,CUST1471,Smartwatch,Electronics,19.0,1285.0,0.2,East,Credit Card,Corporate,Second Class,19532.0
1245,2022-04-30,CUST1776,Tablet,Office Supplies,15.0,1623.0,0.15,West,Debit Card,Home Office,Second Class,20693.25
1246,2023-05-06,CUST1466,Laptop,Electronics,11.0,1668.0,0.1,East,Debit Card,Consumer,Second Class,16513.2
1247,2023-03-28,CUST1012,Laptop,Office Supplies,1.0,1612.0,0.1,North,Online Wallet,Corporate,Same Day,1450.8
1248,2023-05-15,CUST1631,Smartwatch,Accessories,7.0,1802.0,0.2,North,Cash,Home Office,Second Class,10091.2
1249,2022-06-14,CUST1290,Tablet,Accessories,8.0,409.0,0.05,East,Cash,Corporate,First Class,3108.3999999999996
1250,2022-07-01,CUST1760,Tablet,Electronics,10.0,1559.0,0.2,North,Cash,Small Business,Same Day,12472.0
1251,2023-04-14,CUST1354,Smartphone,Accessories,5.0,421.0,0.15,North,Cash,Corporate,First Class,1789.25
1252,2022-01-07,CUST1639,Camera,Electronics,9.0,1288.0,0.05,East,Online Wallet,Small Business,Second Class,11012.4
1253,2022-11-26,CUST1075,Headphones,Office Supplies,1.0,1806.0,0.15,West,Credit Card,Small Business,Same Day,1535.1
1254,2023-11-04,CUST1716,Printer,Accessories,2.0,1088.0,0.2,East,Online Wallet,Consumer,First Class,1740.8000000000002
1255,2022-05-31,CUST1561,Smartwatch,Electronics,19.0,1004.0,0.05,South,Credit Card,Small Business,Standard Class,18122.2
1256,2022-03-26,CUST1591,Headphones,Accessories,14.0,308.0,0.2,North,Bank Transfer,Small Business,First Class,3449.6000000000004
1257,2022-05-27,CUST1441,Headphones,Accessories,10.0,827.0,0.0,East,Bank Transfer,Corporate,Same Day,8270.0
1258,2023-09-16,CUST1241,Smartwatch,Electronics,9.0,1536.0,0.1,North,Credit Card,Small Business,Standard Class,12441.6
1259,2023-01-16,CUST1154,Tablet,Accessories,10.0,169.0,0.05,West,Online Wallet,Small Business,Second Class,1605.5
1260,2023-07-02,CUST1786,Smartwatch,Accessories,6.0,1025.0,0.1,North,Debit Card,Corporate,Second Class,5535.0
1261,2022-10-12,CUST1096,Headphones,Accessories,17.0,962.0,0.0,East,Online Wallet,Home Office,First Class,16354.0
1262,2023-12-01,CUST1726,Camera,Accessories,,1201.0,0.05,West,Debit Card,Consumer,Second Class,
1263,2022-03-23,CUST1294,Printer,Office Supplies,,772.0,0.1,West,Online Wallet,Corporate,First Class,
1264,2023-05-29,CUST1209,Printer,Accessories,3.0,572.0,0.1,West,Cash,Small Business,First Class,1544.4
1265,2023-12-10,CUST1343,Camera,Accessories,19.0,1761.0,0.05,South,Cash,Corporate,First Class,31786.05
1266,2023-06-07,CUST1088,Camera,Electronics,18.0,1718.0,0.1,East,Bank Transfer,Home Office,First Class,27831.600000000002
1267,2023-01-21,CUST1776,Tablet,Office Supplies,4.0,374.0,0.1,East,Bank Transfer,Corporate,Same Day,1346.4
1268,2023-12-08,CUST1390,,Electronics,8.0,1393.0,0.05,West,Credit Card,Corporate,Same Day,10586.8
1269,2023-04-16,CUST1325,Smartwatch,Electronics,17.0,1579.0,0.1,North,Debit Card,Corporate,Standard Class,24158.7
1270,2022-04-29,CUST1157,Printer,Electronics,5.0,1599.0,0.1,West,Cash,Corporate,Standard Class,7195.5
1271,2023-01-31,CUST1668,Camera,Office Supplies,13.0,1123.0,0.15,South,Online Wallet,Small Business,Second Class,12409.15
1272,2023-06-16,CUST1651,Smartwatch,Electronics,1.0,1995.0,0.15,West,Credit Card,Corporate,Same Day,1695.75
1273,2022-09-18,CUST1633,Printer,Electronics,13.0,1657.0,0.0,East,Online Wallet,Home Office,Standard Class,21541.0
1274,2022-09-13,CUST1577,Camera,Electronics,4.0,118.0,0.15,West,Cash,Corporate,Same Day,401.2
1275,2022-08-14,CUST1619,,Accessories,14.0,440.0,0.15,North,Cash,Corporate,Same Day,5236.0
1276,2022-02-22,CUST1659,,Electronics,3.0,432.0,0.0,East,Cash,Small Business,Second Class,1296.0
1277,2023-05-15,CUST1137,Laptop,Office Supplies,5.0,65.0,0.1,North,Cash,Small Business,Second Class,292.5
1278,2023-05-21,CUST1674,Laptop,Office Supplies,7.0,1512.0,0.1,West,Online Wallet,Corporate,First Class,9525.6
1279,2022-12-30,CUST1428,Camera,Accessories,1.0,895.0,0.15,East,Credit Card,Small Business,Same Day,760.75
1280,2022-10-07,CUST1452,Printer,Office Supplies,12.0,918.0,0.0,South,Cash,Small Business,First Class,11016.0
1281,2023-08-16,CUST1612,Tablet,Office Supplies,11.0,617.0,0.1,East,Bank Transfer,Corporate,First Class,6108.3
1282,2023-12-15,CUST1141,Smartphone,Accessories,8.0,1690.0,0.2,North,Credit Card,Small Business,First Class,10816.0
1283,2022-06-07,CUST1083,Smartwatch,Electronics,6.0,181.0,0.05,East,Bank Transfer,Consumer,Same Day,1031.7
1284,2023-09-24,CUST1177,Smartwatch,Accessories,2.0,1633.0,0.05,South,Online Wallet,Consumer,Same Day,3102.7
1285,2022-02-28,CUST1198,Headphones,Electronics,19.0,1321.0,0.05,South,Cash,Consumer,First Class,23844.05
1286,2023-12-28,CUST1624,Tablet,Electronics,14.0,322.0,0.15,South,Credit Card,Small Business,Same Day,3831.7999999999997
1287,2022-05-08,CUST1568,Printer,Office Supplies,1.0,1696.0,0.05,South,Cash,Consumer,First Class,1611.1999999999998
1288,2023-12-22,CUST1691,Headphones,Accessories,10.0,1911.0,0.05,North,Cash,Home Office,Standard Class,18154.5
1289,2022-04-25,CUST1421,Camera,Office Supplies,16.0,,0.2,East,Credit Card,Consumer,Same Day,
1290,2022-07-28,CUST1401,Printer,Office Supplies,4.0,1422.0,0.1,West,Cash,Home Office,Second Class,5119.2
1291,2023-06-10,CUST1698,Headphones,Electronics,11.0,533.0,0.2,South,Cash,Small Business,Second Class,4690.400000000001
1292,2023-06-05,CUST1471,Laptop,Office Supplies,16.0,599.0,0.15,West,Debit Card,Consumer,First Class,8146.4
1293,2023-07-06,CUST1218,Smartwatch,Accessories,1.0,406.0,0.05,West,Debit Card,Home Office,Standard Class,385.7
1294,2022-08-25,CUST1729,Printer,Office Supplies,16.0,1825.0,0.1,East,Credit Card,Small Business,Same Day,26280.0
1295,2022-10-08,CUST1632,Headphones,Office Supplies,19.0,1391.0,0.05,West,Credit Card,Consumer,First Class,25107.55
1296,2022-12-25,CUST1175,Laptop,Electronics,9.0,1706.0,0.05,West,Cash,Corporate,Standard Class,14586.3
1297,2022-07-20,CUST1023,Tablet,Accessories,9.0,1121.0,0.15,North,,Consumer,Standard Class,8575.65
1298,2022-10-05,CUST1725,Headphones,Office Supplies,9.0,1083.0,0.05,West,Credit Card,Consumer,Same Day,9259.65
1299,2022-08-23,CUST1235,Camera,Electronics,17.0,282.0,0.0,East,Cash,Consumer,Second Class,4794.0
1300,2023-05-09,CUST1013,Camera,Office Supplies,12.0,85.0,0.1,West,Bank Transfer,Corporate,Second Class,918.0
1301,2022-01-04,CUST1101,Camera,Accessories,13.0,462.0,0.1,East,Debit Card,Home Office,Standard Class,5405.400000000001
1302,2023-10-28,CUST1536,Printer,Office Supplies,8.0,1535.0,0.0,South,Credit Card,Home Office,Second Class,12280.0
1303,2023-03-18,CUST1523,Smartwatch,Office Supplies,16.0,1077.0,0.15,West,Cash,Corporate,Standard Class,14647.199999999999
1304,2022-01-29,CUST1785,Headphones,Electronics,18.0,93.0,0.05,West,Debit Card,Consumer,Standard Class,1590.3
1305,2022-04-19,CUST1452,Tablet,Office Supplies,1.0,617.0,0.05,West,Online Wallet,Consumer,Standard Class,586.15
1306,2023-09-02,CUST1431,Headphones,Electronics,1.0,1627.0,0.1,South,Debit Card,Consumer,Second Class,1464.3
1307,2023-12-28,CUST1793,Smartwatch,Accessories,12.0,1328.0,0.15,North,Cash,Home Office,First Class,13545.6
1308,2022-03-16,CUST1606,Laptop,Office Supplies,6.0,789.0,0.15,West,Bank Transfer,Home Office,Second Class,4023.9
1309,2022-05-26,CUST1713,Smartwatch,Accessories,9.0,163.0,0.15,East,Online Wallet,Corporate,First Class,1246.95
1310,2022-05-08,CUST1533,Camera,Accessories,5.0,1822.0,0.05,North,Online Wallet,Small Business,Second Class,8654.5
1311,2022-02-11,CUST1723,Printer,Office Supplies,16.0,446.0,0.15,North,Online Wallet,Corporate,Same Day,6065.599999999999
1312,2022-12-22,CUST1652,Laptop,Electronics,18.0,1247.0,0.0,North,Credit Card,Home Office,Same Day,22446.0
1313,2022-02-10,CUST1293,Printer,Accessories,17.0,1328.0,0.2,West,Cash,Consumer,Second Class,18060.8
1314,2022-02-03,CUST1101,Camera,Accessories,18.0,515.0,0.15,South,Online Wallet,Consumer,Same Day,7879.5
1315,2022-01-17,CUST1502,Smartphone,Office Supplies,1.0,1350.0,0.2,South,Debit Card,Consumer,Same Day,1080.0
1316,2023-11-08,CUST1304,Smartwatch,Office Supplies,,1537.0,0.05,West,Bank Transfer,Consumer,Same Day,
1317,2022-06-02,CUST1540,Smartwatch,Office Supplies,8.0,896.0,0.15,East,Cash,Small Business,Same Day,6092.8
1318,2023-01-13,CUST1553,Tablet,Office Supplies,3.0,551.0,0.1,East,Debit Card,Corporate,First Class,1487.7
1319,2023-08-11,CUST1355,Headphones,Office Supplies,5.0,490.0,0.05,East,Credit Card,Corporate,Standard Class,2327.5
1320,2023-08-22,CUST1303,Laptop,Office Supplies,8.0,118.0,0.0,West,Online Wallet,Home Office,First Class,944.0
1321,2023-09-21,CUST1496,Printer,Electronics,19.0,1582.0,0.0,South,Debit Card,Corporate,Standard Class,30058.0
1322,2022-12-08,CUST1658,Laptop,Accessories,18.0,375.0,0.2,West,Cash,Small Business,Standard Class,5400.0
1323,2022-01-27,CUST1768,Tablet,Electronics,18.0,1815.0,0.2,South,Debit Card,Small Business,Second Class,26136.0
1324,2022-10-14,CUST1227,Tablet,Electronics,1.0,116.0,0.1,North,Credit Card,Small Business,Second Class,104.4
1325,2023-10-08,CUST1236,Printer,Office Supplies,15.0,353.0,0.1,West,Bank Transfer,Consumer,Second Class,4765.5
1326,2022-06-17,CUST1455,Headphones,Accessories,18.0,1021.0,0.0,South,Online Wallet,Home Office,Second Class,18378.0
1327,2023-09-02,CUST1013,Printer,Electronics,7.0,533.0,0.15,North,Cash,Small Business,Second Class,3171.35
1328,2022-09-25,CUST1210,Printer,Office Supplies,16.0,978.0,0.0,North,Online Wallet,Corporate,First Class,15648.0
1329,2023-03-31,CUST1741,Camera,Office Supplies,16.0,1621.0,0.0,West,Online Wallet,Corporate,First Class,25936.0
1330,2023-11-16,CUST1397,Headphones,Accessories,15.0,1490.0,0.1,South,Online Wallet,Corporate,Same Day,20115.0
1331,2023-02-05,CUST1100,Smartwatch,Electronics,6.0,1232.0,0.2,North,Debit Card,Small Business,First Class,5913.6
1332,2023-04-21,CUST1031,Camera,Electronics,9.0,198.0,0.1,West,Debit Card,Small Business,First Class,1603.8
1333,2023-12-03,CUST1528,Smartphone,Electronics,7.0,1100.0,0.1,North,Bank Transfer,Corporate,Second Class,6930.0
1334,2023-09-26,CUST1649,Headphones,Office Supplies,14.0,1036.0,0.1,East,Credit Card,Small Business,Same Day,13053.6
1335,2023-07-12,CUST1329,Tablet,Accessories,11.0,633.0,0.0,West,Cash,Corporate,First Class,6963.0
1336,2023-07-30,CUST1166,Camera,Accessories,16.0,297.0,0.15,North,Debit Card,Consumer,First Class,4039.2
1337,2022-05-10,CUST1459,Headphones,Electronics,6.0,1174.0,0.0,West,Online Wallet,Small Business,Same Day,7044.0
1338,2022-12-29,CUST1100,Laptop,Office Supplies,16.0,751.0,0.05,West,Credit Card,Consumer,Standard Class,11415.199999999999
1339,2023-12-06,CUST1621,Printer,Electronics,16.0,145.0,0.1,South,Cash,Consumer,Second Class,2088.0
1340,2023-11-24,CUST1173,Smartphone,Accessories,12.0,1457.0,0.1,South,Cash,Small Business,First Class,15735.6
1341,2022-10-19,CUST1749,Smartwatch,Office Supplies,,331.0,0.05,North,Cash,Corporate,First Class,
1342,2023-01-06,CUST1162,Printer,Electronics,5.0,371.0,0.1,West,Cash,Home Office,Same Day,1669.5
1343,2022-01-29,CUST1728,Laptop,Electronics,13.0,1469.0,0.1,West,Bank Transfer,Consumer,First Class,17187.3
1344,2022-05-29,CUST1776,Laptop,Office Supplies,8.0,1351.0,0.1,East,Cash,Small Business,Second Class,9727.2
1345,2022-10-23,CUST1263,Smartphone,Accessories,5.0,578.0,0.05,West,Credit Card,Consumer,First Class,2745.5
1346,2022-01-11,CUST1274,Smartwatch,Office Supplies,12.0,312.0,0.0,South,Debit Card,Corporate,Standard Class,3744.0
1347,2023-05-27,CUST1003,Tablet,Electronics,9.0,1692.0,0.1,West,Credit Card,Small Business,Second Class,13705.2
1348,2023-11-07,CUST1028,Camera,Electronics,3.0,629.0,0.15,South,Online Wallet,Home Office,Standard Class,1603.95
1349,2022-04-23,CUST1326,Smartwatch,Electronics,3.0,1713.0,0.05,East,Bank Transfer,Small Business,Same Day,4882.05
1350,2022-07-06,CUST1149,Headphones,Electronics,1.0,1366.0,0.2,North,Bank Transfer,Consumer,Second Class,1092.8
1351,2022-08-15,CUST1540,Laptop,Accessories,18.0,343.0,0.05,South,Online Wallet,Small Business,First Class,5865.299999999999
1352,2022-11-06,CUST1488,Headphones,Accessories,12.0,1681.0,0.0,North,Credit Card,Small Business,Second Class,20172.0
1353,2022-04-08,CUST1438,Tablet,Electronics,9.0,444.0,0.05,North,Credit Card,Consumer,Second Class,3796.2
1354,2022-02-24,CUST1065,Headphones,Accessories,9.0,562.0,0.2,North,Online Wallet,Home Office,Second Class,4046.4
1355,2023-09-15,CUST1356,Smartwatch,Accessories,18.0,970.0,0.15,North,Cash,Corporate,Standard Class,14841.0
1356,2023-10-26,CUST1533,Headphones,Accessories,18.0,859.0,0.2,South,Cash,Small Business,Same Day,12369.6
1357,2023-02-10,CUST1252,Tablet,Electronics,,1253.0,0.05,East,Debit Card,Home Office,Second Class,
1358,2022-03-10,CUST1235,Tablet,Office Supplies,4.0,969.0,0.2,West,Credit Card,Corporate,First Class,3100.8
1359,2022-11-08,CUST1227,Tablet,Office Supplies,13.0,742.0,0.05,South,Credit Card,Consumer,Second Class,9163.699999999999
1360,2022-10-16,CUST1525,Smartwatch,Office Supplies,17.0,284.0,0.15,East,Online Wallet,Home Office,Second Class,4103.8
1361,2023-07-02,CUST1313,Tablet,Electronics,2.0,1001.0,0.15,West,Online Wallet,Home Office,Same Day,1701.7
1362,2022-05-28,CUST1049,Laptop,Accessories,14.0,1904.0,0.0,North,Cash,Small Business,First Class,26656.0
1363,2023-04-12,CUST1118,Printer,Accessories,3.0,1410.0,0.15,West,Credit Card,Consumer,First Class,3595.5
1364,2022-09-01,CUST1054,Tablet,Electronics,5.0,1081.0,0.1,West,Credit Card,Small Business,Standard Class,4864.5
